customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,Year,Month,Day,Weekday,Rating_Category,Age_Group
45637,2024-10-22,961,30,Home & Living,Painting,3.0,228.55,Credit Card,East Whitney,4.0,F,62,2024,10,22,Tuesday,Good,Senior
36922,2024-10-17,226,20,Fashion,Dress,1.0,254.46,Cash on Delivery,Lake Brittanyberg,4.0,M,75,2024,10,17,Thursday,Good,Senior
48551,2025-01-14,374,40,Books & Stationery,Story Book,3.0,215.43,Cash on Delivery,Deborahview,5.0,F,69,2025,1,14,Tuesday,Excellent,Senior
62183,2024-04-04,568,50,Sports & Outdoors,Soccer Ball,2.0,494.81,Cash on Delivery,Jasontown,3.0,F,52,2024,4,4,Thursday,Good,Adult
96862,2024-09-28,146,40,Books & Stationery,Notebook,5.0,457.21,Cash on Delivery,Barberside,3.0,M,29,2024,9,28,Saturday,Good,Young Adult
94597,2024-12-28,241,10,Electronics,Headphones,2.0,302.59,Credit Card,Griffintown,5.0,F,28,2024,12,28,Saturday,Excellent,Young Adult
44994,2024-12-14,879,10,Electronics,Tablet,5.0,269.42,Cash on Delivery,Lake April,5.0,M,42,2024,12,14,Saturday,Excellent,Adult
57366,2024-05-09,267,10,Electronics,Laptop,2.0,331.86,Bank Transfer,West Joshuahaven,4.0,F,32,2024,5,9,Thursday,Good,Adult
74049,2024-10-07,354,10,Electronics,Laptop,5.0,292.09,Bank Transfer,West Jonathon,3.0,F,46,2024,10,7,Monday,Good,Adult
14046,2024-12-19,689,20,Fashion,Pants,4.0,125.91,Bank Transfer,North Amandaland,5.0,F,24,2024,12,19,Thursday,Excellent,Young Adult
54645,2024-07-30,190,50,Sports & Outdoors,Soccer Ball,4.0,354.69,Bank Transfer,Scottmouth,5.0,F,75,2024,7,30,Tuesday,Excellent,Senior
24024,2024-05-09,869,50,Sports & Outdoors,Basketball,5.0,419.98,Bank Transfer,Shanetown,4.0,M,55,2024,5,9,Thursday,Good,Adult
57449,2024-10-20,247,10,Electronics,Smartphone,5.0,37.52,Cash on Delivery,Luketon,2.5,F,32,2024,10,20,Sunday,Average,Adult
87653,2024-07-28,653,10,Electronics,Headphones,2.0,459.77,Credit Card,Johnland,5.0,M,28,2024,7,28,Sunday,Excellent,Young Adult
76203,2024-04-03,307,20,Fashion,Dress,5.0,39.18,Credit Card,Port Jeffrey,4.0,M,61,2024,4,3,Wednesday,Good,Senior
45679,2025-02-08,470,10,Electronics,Smartwatch,4.0,431.73,Credit Card,Gutierrezville,3.0,M,75,2025,2,8,Saturday,Good,Senior
83914,2024-07-12,738,40,Books & Stationery,Eraser,2.0,59.51,Bank Transfer,Holtbury,3.0,M,25,2024,7,12,Friday,Good,Young Adult
55931,2024-09-13,431,40,Books & Stationery,Pen,2.0,328.1,Credit Card,East Nicole,5.0,F,46,2024,9,13,Friday,Excellent,Adult
68792,2024-11-09,209,50,Sports & Outdoors,Yoga Mat,1.0,119.39,Cash on Delivery,Kevinville,5.0,M,38,2024,11,9,Saturday,Excellent,Adult
58848,2024-08-08,876,30,Home & Living,Blanket,2.0,97.08,Credit Card,North Jennifer,5.0,M,36,2024,8,8,Thursday,Excellent,Adult
13992,2024-09-28,375,40,Books & Stationery,Eraser,5.0,25.87,Cash on Delivery,Karenside,3.0,F,40,2024,9,28,Saturday,Good,Adult
33897,2024-06-11,755,50,Sports & Outdoors,Basketball,1.0,323.43,Credit Card,Port Joseph,5.0,M,48,2024,6,11,Tuesday,Excellent,Adult
69817,2024-12-12,100,10,Electronics,Laptop,4.0,179.94,Bank Transfer,West Jennifer,4.0,F,18,2024,12,12,Thursday,Good,Young Adult
88142,2024-11-09,992,10,Electronics,Headphones,3.0,228.85,Bank Transfer,Carlville,2.5,F,50,2024,11,9,Saturday,Average,Adult
43023,2024-11-13,241,30,Home & Living,Painting,5.0,395.64,Cash on Delivery,Lake Michaelport,4.0,M,44,2024,11,13,Wednesday,Good,Adult
76411,2024-11-18,576,40,Books & Stationery,Story Book,4.0,443.43,Bank Transfer,Port Tony,5.0,M,57,2024,11,18,Monday,Excellent,Adult
53652,2024-06-14,899,40,Books & Stationery,Novel,5.0,416.12,Cash on Delivery,Johnmouth,5.0,F,56,2024,6,14,Friday,Excellent,Adult
23300,2024-06-05,737,20,Fashion,Skirt,2.0,46.12,Credit Card,East Mariebury,2.5,M,66,2024,6,5,Wednesday,Average,Senior
96041,2024-09-22,595,10,Electronics,Smartphone,2.0,177.49,Bank Transfer,Kirbyport,4.0,M,56,2024,9,22,Sunday,Good,Adult
33156,2025-03-16,855,10,Electronics,Headphones,3.0,301.07,Cash on Delivery,New Danielberg,5.0,F,60,2025,3,16,Sunday,Excellent,Senior
81896,2025-01-20,105,40,Books & Stationery,Story Book,2.0,307.59,Bank Transfer,New Matthew,4.0,M,21,2025,1,20,Monday,Good,Young Adult
17483,2024-06-11,205,20,Fashion,Pants,4.0,210.55,Cash on Delivery,Lisafurt,5.0,F,48,2024,6,11,Tuesday,Excellent,Adult
56269,2024-08-25,575,30,Home & Living,Painting,5.0,155.73,Credit Card,Leachstad,4.0,F,57,2024,8,25,Sunday,Good,Adult
62764,2024-11-03,901,40,Books & Stationery,Story Book,4.0,36.71,Credit Card,Paulabury,4.0,M,23,2024,11,3,Sunday,Good,Young Adult
63876,2024-09-04,545,50,Sports & Outdoors,Running Shoes,2.0,107.84,Credit Card,Nicolebury,2.5,F,53,2024,9,4,Wednesday,Average,Adult
76057,2024-07-03,560,10,Electronics,Tablet,4.0,423.45,Bank Transfer,New Rhondaborough,5.0,F,52,2024,7,3,Wednesday,Excellent,Adult
28381,2024-04-26,973,30,Home & Living,Pillow,1.0,324.51,Bank Transfer,Loribury,4.0,F,35,2024,4,26,Friday,Good,Adult
62323,2024-11-04,308,30,Home & Living,Blanket,5.0,228.43,Bank Transfer,New Terrancetown,4.0,M,26,2024,11,4,Monday,Good,Young Adult
13120,2024-04-07,893,30,Home & Living,Carpet,1.0,40.2,Cash on Delivery,New David,5.0,M,59,2024,4,7,Sunday,Excellent,Senior
78206,2024-08-17,610,30,Home & Living,Carpet,5.0,212.85,Cash on Delivery,North Jacob,2.5,M,18,2024,8,17,Saturday,Average,Young Adult
63278,2024-05-31,722,40,Books & Stationery,Eraser,2.0,215.13,Cash on Delivery,Lake Matthew,5.0,M,53,2024,5,31,Friday,Excellent,Adult
77729,2024-03-23,744,50,Sports & Outdoors,Basketball,3.0,243.37,Credit Card,Julieborough,3.0,F,64,2024,3,23,Saturday,Good,Senior
76603,2025-02-27,511,10,Electronics,Smartwatch,2.0,289.9,Cash on Delivery,Lake Toddside,5.0,F,36,2025,2,27,Thursday,Excellent,Adult
61332,2024-06-01,200,50,Sports & Outdoors,Basketball,2.0,68.94,Bank Transfer,Paulberg,4.0,M,39,2024,6,1,Saturday,Good,Adult
16119,2024-12-03,628,20,Fashion,Pants,1.0,71.83,Bank Transfer,Williamsside,4.0,F,28,2024,12,3,Tuesday,Good,Young Adult
91463,2024-09-27,110,20,Fashion,Pants,5.0,418.71,Bank Transfer,Johnsonborough,3.0,F,66,2024,9,27,Friday,Good,Senior
85934,2024-03-23,141,10,Electronics,Smartphone,2.0,200.17,Bank Transfer,Edwardview,4.0,F,60,2024,3,23,Saturday,Good,Senior
91509,2025-02-24,113,50,Sports & Outdoors,Running Shoes,3.0,459.41,Credit Card,Robertfort,5.0,F,43,2025,2,24,Monday,Excellent,Adult
36278,2024-11-09,246,50,Sports & Outdoors,Running Shoes,2.0,65.13,Credit Card,Reginachester,4.0,F,75,2024,11,9,Saturday,Good,Senior
13725,2024-06-16,564,10,Electronics,Smartphone,4.0,285.72,Credit Card,Hughesmouth,5.0,F,26,2024,6,16,Sunday,Excellent,Young Adult
45232,2024-05-28,140,30,Home & Living,Vase,2.0,139.43,Cash on Delivery,New Kyle,4.0,F,67,2024,5,28,Tuesday,Good,Senior
55539,2024-12-13,614,10,Electronics,Laptop,5.0,144.95,Credit Card,Jasonbury,5.0,F,59,2024,12,13,Friday,Excellent,Senior
77318,2025-02-18,305,40,Books & Stationery,Novel,2.0,203.94,Bank Transfer,Brownchester,5.0,M,23,2025,2,18,Tuesday,Excellent,Young Adult
25761,2024-05-11,657,40,Books & Stationery,Notebook,4.0,449.55,Credit Card,Port Andre,3.0,F,29,2024,5,11,Saturday,Good,Young Adult
62981,2024-07-20,200,30,Home & Living,Painting,2.0,422.99,Cash on Delivery,Wrightport,5.0,M,67,2024,7,20,Saturday,Excellent,Senior
54917,2024-12-26,405,20,Fashion,Pants,4.0,157.24,Cash on Delivery,Christopherburgh,4.0,F,62,2024,12,26,Thursday,Good,Senior
73536,2024-06-12,311,30,Home & Living,Vase,5.0,306.44,Credit Card,Port Ashleyview,4.0,M,61,2024,6,12,Wednesday,Good,Senior
47349,2025-01-26,517,40,Books & Stationery,Pen,2.0,382.15,Bank Transfer,Hernandezfort,5.0,F,47,2025,1,26,Sunday,Excellent,Adult
19284,2024-07-28,944,20,Fashion,T-shirt,5.0,162.45,Cash on Delivery,Phillipsport,4.0,F,52,2024,7,28,Sunday,Good,Adult
60712,2025-02-09,775,50,Sports & Outdoors,Tent,5.0,24.18,Credit Card,Georgestad,5.0,M,57,2025,2,9,Sunday,Excellent,Adult
92087,2024-03-26,888,10,Electronics,Laptop,4.0,26.2,Credit Card,South Michael,5.0,F,21,2024,3,26,Tuesday,Excellent,Young Adult
99315,2024-10-03,618,30,Home & Living,Painting,3.0,413.52,Cash on Delivery,Michelleview,3.0,M,39,2024,10,3,Thursday,Good,Adult
10679,2024-04-23,819,10,Electronics,Laptop,4.0,192.51,Cash on Delivery,Douglashaven,4.0,M,53,2024,4,23,Tuesday,Good,Adult
53474,2024-09-26,892,40,Books & Stationery,Eraser,5.0,280.15,Bank Transfer,Johnburgh,4.0,F,44,2024,9,26,Thursday,Good,Adult
47962,2024-06-13,396,10,Electronics,Headphones,3.0,23.45,Credit Card,Bryceland,4.0,F,22,2024,6,13,Thursday,Good,Young Adult
39413,2024-10-01,362,20,Fashion,Pants,2.0,327.22,Cash on Delivery,Wesleytown,2.5,F,23,2024,10,1,Tuesday,Average,Young Adult
46239,2025-01-26,413,50,Sports & Outdoors,Soccer Ball,2.0,433.67,Cash on Delivery,Landryburgh,4.0,M,52,2025,1,26,Sunday,Good,Adult
59603,2024-09-05,125,20,Fashion,Shirt,2.0,402.42,Credit Card,New Melissa,2.5,F,28,2024,9,5,Thursday,Average,Young Adult
92950,2024-03-27,265,30,Home & Living,Painting,2.0,217.67,Bank Transfer,Austinbury,5.0,F,37,2024,3,27,Wednesday,Excellent,Adult
85365,2024-12-18,870,20,Fashion,Skirt,2.0,158.05,Cash on Delivery,Andersonshire,5.0,M,59,2024,12,18,Wednesday,Excellent,Senior
17937,2025-02-17,787,10,Electronics,Smartphone,4.0,260.64,Cash on Delivery,Joetown,5.0,F,53,2025,2,17,Monday,Excellent,Adult
74288,2024-08-04,173,50,Sports & Outdoors,Tent,2.0,308.43,Bank Transfer,Lake Williamfort,5.0,F,25,2024,8,4,Sunday,Excellent,Young Adult
77157,2025-01-07,635,30,Home & Living,Painting,4.0,323.89,Bank Transfer,Port Pamelatown,2.5,F,61,2025,1,7,Tuesday,Average,Senior
87140,2024-12-02,977,30,Home & Living,Blanket,3.0,83.47,Credit Card,New Joshua,5.0,F,28,2024,12,2,Monday,Excellent,Young Adult
54306,2024-09-26,409,50,Sports & Outdoors,Running Shoes,1.0,333.66,Cash on Delivery,Jacobfort,4.0,M,39,2024,9,26,Thursday,Good,Adult
36926,2024-03-29,350,40,Books & Stationery,Notebook,2.0,137.12,Bank Transfer,Simonfort,4.0,F,68,2024,3,29,Friday,Good,Senior
74490,2024-05-26,677,50,Sports & Outdoors,Tent,1.0,409.85,Bank Transfer,Jamesmouth,5.0,M,65,2024,5,26,Sunday,Excellent,Senior
75854,2024-10-08,783,50,Sports & Outdoors,Running Shoes,3.0,454.2,Cash on Delivery,Timothychester,3.0,M,19,2024,10,8,Tuesday,Good,Young Adult
17341,2024-08-10,291,20,Fashion,Shirt,5.0,98.76,Credit Card,Port Timothyshire,4.0,F,20,2024,8,10,Saturday,Good,Young Adult
35822,2024-04-22,748,50,Sports & Outdoors,Basketball,1.0,473.99,Bank Transfer,Lake Jason,5.0,M,57,2024,4,22,Monday,Excellent,Adult
47566,2024-09-07,574,20,Fashion,Dress,4.0,216.03,Bank Transfer,South John,3.0,F,32,2024,9,7,Saturday,Good,Adult
81133,2024-11-16,682,40,Books & Stationery,Novel,1.0,240.56,Cash on Delivery,East Kristin,4.0,M,33,2024,11,16,Saturday,Good,Adult
82756,2024-09-28,597,10,Electronics,Tablet,3.0,445.82,Cash on Delivery,Ricemouth,4.0,F,73,2024,9,28,Saturday,Good,Senior
14276,2024-09-14,513,50,Sports & Outdoors,Yoga Mat,5.0,212.42,Credit Card,East Stevenmouth,4.0,M,73,2024,9,14,Saturday,Good,Senior
48855,2024-11-05,809,40,Books & Stationery,Eraser,1.0,447.49,Bank Transfer,Watkinsburgh,4.0,F,47,2024,11,5,Tuesday,Good,Adult
58295,2024-07-17,187,20,Fashion,T-shirt,3.0,248.91,Cash on Delivery,Penningtonberg,5.0,M,39,2024,7,17,Wednesday,Excellent,Adult
24196,2025-01-06,229,10,Electronics,Smartphone,1.0,231.51,Credit Card,Timothyland,5.0,M,41,2025,1,6,Monday,Excellent,Adult
92507,2024-07-19,170,20,Fashion,Skirt,1.0,394.75,Credit Card,Bridgetchester,4.0,M,48,2024,7,19,Friday,Good,Adult
57960,2024-04-09,951,40,Books & Stationery,Pen,1.0,220.22,Bank Transfer,Connerburgh,3.0,M,29,2024,4,9,Tuesday,Good,Young Adult
34368,2024-07-31,204,20,Fashion,Dress,3.0,475.53,Bank Transfer,Kurtmouth,5.0,F,69,2024,7,31,Wednesday,Excellent,Senior
82764,2024-04-23,763,10,Electronics,Smartphone,1.0,317.08,Credit Card,Lake Scottfurt,2.5,F,37,2024,4,23,Tuesday,Average,Adult
71646,2024-09-15,693,30,Home & Living,Blanket,2.0,60.33,Cash on Delivery,Hernandezmouth,4.0,M,48,2024,9,15,Sunday,Good,Adult
82989,2024-05-24,892,10,Electronics,Headphones,1.0,474.75,Bank Transfer,Port Marvinmouth,5.0,F,61,2024,5,24,Friday,Excellent,Senior
91997,2024-03-21,118,30,Home & Living,Vase,4.0,445.11,Credit Card,South Wanda,3.0,M,47,2024,3,21,Thursday,Good,Adult
38807,2024-10-11,756,30,Home & Living,Blanket,4.0,90.79,Bank Transfer,Curryhaven,4.0,M,63,2024,10,11,Friday,Good,Senior
81959,2025-03-13,433,20,Fashion,Pants,2.0,369.7,Cash on Delivery,Martinbury,4.0,M,19,2025,3,13,Thursday,Good,Young Adult
48904,2025-02-07,931,10,Electronics,Tablet,3.0,439.51,Bank Transfer,Raymondland,5.0,F,63,2025,2,7,Friday,Excellent,Senior
29007,2024-09-11,951,50,Sports & Outdoors,Soccer Ball,4.0,334.37,Cash on Delivery,Morrisburgh,5.0,M,24,2024,9,11,Wednesday,Excellent,Young Adult
35793,2024-11-23,427,10,Electronics,Tablet,2.0,227.71,Credit Card,South Sharonburgh,4.0,F,66,2024,11,23,Saturday,Good,Senior
56948,2025-01-28,349,20,Fashion,Pants,3.0,350.64,Cash on Delivery,Port Christopher,4.0,M,55,2025,1,28,Tuesday,Good,Adult
65579,2024-10-07,533,10,Electronics,Smartwatch,1.0,142.29,Cash on Delivery,Cervantesland,5.0,M,63,2024,10,7,Monday,Excellent,Senior
61930,2024-04-05,660,10,Electronics,Smartwatch,3.0,362.2,Credit Card,Maxwellhaven,2.5,F,44,2024,4,5,Friday,Average,Adult
32947,2025-01-10,387,40,Books & Stationery,Story Book,2.0,308.41,Bank Transfer,Morrisonmouth,5.0,M,41,2025,1,10,Friday,Excellent,Adult
27766,2024-09-25,257,30,Home & Living,Vase,5.0,154.72,Credit Card,Lake Troyshire,4.0,M,39,2024,9,25,Wednesday,Good,Adult
21745,2024-12-23,560,40,Books & Stationery,Notebook,5.0,124.91,Credit Card,Schultzborough,5.0,M,54,2024,12,23,Monday,Excellent,Adult
77096,2024-11-30,369,50,Sports & Outdoors,Running Shoes,4.0,83.08,Credit Card,Millerborough,5.0,M,22,2024,11,30,Saturday,Excellent,Young Adult
99677,2025-02-15,622,10,Electronics,Headphones,4.0,325.73,Bank Transfer,Kennethstad,5.0,M,70,2025,2,15,Saturday,Excellent,Senior
39828,2025-02-12,953,40,Books & Stationery,Novel,3.0,58.91,Credit Card,Markchester,5.0,F,75,2025,2,12,Wednesday,Excellent,Senior
84736,2024-06-27,624,30,Home & Living,Painting,1.0,218.74,Credit Card,Denisefurt,4.0,F,68,2024,6,27,Thursday,Good,Senior
49782,2024-10-27,911,10,Electronics,Smartphone,3.0,427.48,Cash on Delivery,Lake Brianbury,5.0,M,63,2024,10,27,Sunday,Excellent,Senior
45241,2024-10-14,448,40,Books & Stationery,Eraser,5.0,141.47,Cash on Delivery,Port Stacey,4.0,F,29,2024,10,14,Monday,Good,Young Adult
13431,2025-01-03,591,20,Fashion,T-shirt,3.0,206.38,Bank Transfer,Port Jason,2.5,M,63,2025,1,3,Friday,Average,Senior
91430,2024-11-08,417,40,Books & Stationery,Pen,5.0,327.93,Credit Card,Tinaport,4.0,F,36,2024,11,8,Friday,Good,Adult
14487,2024-11-01,923,10,Electronics,Laptop,5.0,60.82,Cash on Delivery,South Melinda,4.0,F,56,2024,11,1,Friday,Good,Adult
74218,2024-12-30,631,40,Books & Stationery,Story Book,1.0,309.55,Bank Transfer,New Natalie,5.0,F,52,2024,12,30,Monday,Excellent,Adult
37624,2025-03-08,681,20,Fashion,Skirt,1.0,461.0,Credit Card,Dennisburgh,5.0,M,20,2025,3,8,Saturday,Excellent,Young Adult
25561,2024-11-23,275,10,Electronics,Headphones,1.0,330.94,Credit Card,Port Samanthafort,5.0,F,31,2024,11,23,Saturday,Excellent,Adult
25091,2025-01-30,766,50,Sports & Outdoors,Tent,5.0,119.75,Cash on Delivery,Port Laurenfort,5.0,F,20,2025,1,30,Thursday,Excellent,Young Adult
65398,2024-11-18,505,50,Sports & Outdoors,Soccer Ball,4.0,222.1,Cash on Delivery,East Codyport,2.5,M,33,2024,11,18,Monday,Average,Adult
37040,2024-07-28,628,40,Books & Stationery,Story Book,3.0,421.13,Cash on Delivery,Matthewmouth,5.0,F,41,2024,7,28,Sunday,Excellent,Adult
53928,2024-07-18,624,10,Electronics,Laptop,5.0,257.73,Bank Transfer,Butlerton,5.0,F,35,2024,7,18,Thursday,Excellent,Adult
81400,2024-08-02,950,10,Electronics,Tablet,4.0,167.11,Bank Transfer,South Elizabeth,5.0,M,48,2024,8,2,Friday,Excellent,Adult
38645,2025-02-12,851,20,Fashion,Shirt,2.0,325.23,Bank Transfer,Raymondchester,5.0,M,27,2025,2,12,Wednesday,Excellent,Young Adult
61294,2024-08-23,645,40,Books & Stationery,Eraser,2.0,229.57,Bank Transfer,Port Jameston,4.0,M,38,2024,8,23,Friday,Good,Adult
42912,2024-10-05,811,40,Books & Stationery,Novel,5.0,60.3,Bank Transfer,Joshuaborough,4.0,F,21,2024,10,5,Saturday,Good,Young Adult
91781,2024-03-20,497,10,Electronics,Smartwatch,3.0,481.95,Cash on Delivery,North Thomas,3.0,F,42,2024,3,20,Wednesday,Good,Adult
72072,2025-02-09,349,20,Fashion,Skirt,3.0,475.67,Bank Transfer,East Annettemouth,5.0,F,51,2025,2,9,Sunday,Excellent,Adult
89104,2024-12-07,358,40,Books & Stationery,Notebook,3.0,284.47,Cash on Delivery,Christophertown,4.0,F,55,2024,12,7,Saturday,Good,Adult
25897,2024-11-22,247,30,Home & Living,Vase,5.0,65.87,Cash on Delivery,Randallburgh,2.5,M,29,2024,11,22,Friday,Average,Young Adult
29111,2024-11-12,355,30,Home & Living,Carpet,3.0,265.77,Cash on Delivery,Brownmouth,4.0,F,18,2024,11,12,Tuesday,Good,Young Adult
18651,2024-07-04,121,40,Books & Stationery,Story Book,5.0,412.7,Cash on Delivery,Roychester,5.0,M,29,2024,7,4,Thursday,Excellent,Young Adult
36373,2024-09-25,901,50,Sports & Outdoors,Basketball,1.0,101.9,Bank Transfer,Port Lindaton,2.5,F,50,2024,9,25,Wednesday,Average,Adult
63014,2025-03-12,323,20,Fashion,Dress,3.0,62.81,Bank Transfer,East David,4.0,F,39,2025,3,12,Wednesday,Good,Adult
90154,2024-07-27,762,50,Sports & Outdoors,Soccer Ball,1.0,388.35,Bank Transfer,New Amy,4.0,F,19,2024,7,27,Saturday,Good,Young Adult
81927,2024-05-04,669,50,Sports & Outdoors,Basketball,1.0,482.29,Credit Card,Dukeborough,4.0,M,61,2024,5,4,Saturday,Good,Senior
50538,2024-10-02,868,40,Books & Stationery,Eraser,2.0,246.64,Cash on Delivery,North Ryanfort,5.0,M,33,2024,10,2,Wednesday,Excellent,Adult
31600,2025-02-19,775,50,Sports & Outdoors,Basketball,2.0,367.94,Credit Card,Lake Maryborough,4.0,F,32,2025,2,19,Wednesday,Good,Adult
50200,2024-05-03,841,50,Sports & Outdoors,Yoga Mat,2.0,257.01,Bank Transfer,Lake Jason,4.0,F,39,2024,5,3,Friday,Good,Adult
16430,2024-10-23,522,20,Fashion,Dress,2.0,204.96,Bank Transfer,Rodriguezport,5.0,F,57,2024,10,23,Wednesday,Excellent,Adult
99042,2024-05-26,343,20,Fashion,Pants,2.0,212.25,Cash on Delivery,Jamesfort,5.0,F,69,2024,5,26,Sunday,Excellent,Senior
29306,2024-12-07,162,50,Sports & Outdoors,Yoga Mat,3.0,358.82,Cash on Delivery,Williamsburgh,5.0,M,41,2024,12,7,Saturday,Excellent,Adult
64799,2024-10-30,950,50,Sports & Outdoors,Yoga Mat,4.0,346.44,Cash on Delivery,East Christopher,4.0,F,71,2024,10,30,Wednesday,Good,Senior
56589,2024-12-27,969,20,Fashion,Shirt,1.0,275.82,Cash on Delivery,Priceburgh,3.0,M,18,2024,12,27,Friday,Good,Young Adult
79379,2024-10-18,411,30,Home & Living,Carpet,5.0,245.38,Cash on Delivery,East William,5.0,F,54,2024,10,18,Friday,Excellent,Adult
51171,2024-09-08,608,50,Sports & Outdoors,Yoga Mat,1.0,439.96,Bank Transfer,South Tonya,5.0,F,19,2024,9,8,Sunday,Excellent,Young Adult
48362,2024-05-12,186,10,Electronics,Tablet,1.0,81.21,Cash on Delivery,Guzmanside,4.0,M,45,2024,5,12,Sunday,Good,Adult
86056,2024-05-27,629,20,Fashion,Dress,2.0,344.86,Credit Card,Devonmouth,5.0,F,63,2024,5,27,Monday,Excellent,Senior
90329,2024-08-17,114,30,Home & Living,Blanket,4.0,379.26,Credit Card,East Amandaside,3.0,F,49,2024,8,17,Saturday,Good,Adult
52647,2024-12-16,806,50,Sports & Outdoors,Tent,4.0,433.77,Cash on Delivery,Port Timothy,5.0,M,43,2024,12,16,Monday,Excellent,Adult
60295,2024-09-14,636,50,Sports & Outdoors,Yoga Mat,2.0,349.54,Credit Card,Joshuabury,5.0,M,71,2024,9,14,Saturday,Excellent,Senior
47453,2024-08-04,175,30,Home & Living,Carpet,2.0,36.36,Cash on Delivery,Alvaradoborough,2.5,F,58,2024,8,4,Sunday,Average,Adult
26742,2024-08-30,349,40,Books & Stationery,Story Book,3.0,456.63,Cash on Delivery,Toddton,5.0,M,75,2024,8,30,Friday,Excellent,Senior
31977,2024-04-01,490,50,Sports & Outdoors,Tent,5.0,371.84,Credit Card,North Marissa,5.0,M,52,2024,4,1,Monday,Excellent,Adult
18511,2024-04-07,877,30,Home & Living,Vase,4.0,96.94,Cash on Delivery,West Alicia,4.0,M,56,2024,4,7,Sunday,Good,Adult
12945,2024-09-30,798,50,Sports & Outdoors,Soccer Ball,5.0,194.83,Bank Transfer,Lake Vincentview,2.5,M,42,2024,9,30,Monday,Average,Adult
86737,2025-01-16,352,20,Fashion,Shirt,1.0,424.55,Credit Card,Port Matthew,3.0,F,24,2025,1,16,Thursday,Good,Young Adult
67405,2024-04-13,183,20,Fashion,T-shirt,2.0,85.31,Bank Transfer,Morrisport,4.0,F,43,2024,4,13,Saturday,Good,Adult
52751,2024-09-08,399,50,Sports & Outdoors,Yoga Mat,3.0,250.37,Cash on Delivery,Coreyfort,4.0,M,43,2024,9,8,Sunday,Good,Adult
54453,2025-01-28,246,30,Home & Living,Carpet,2.0,117.78,Credit Card,West Samuelhaven,4.0,F,19,2025,1,28,Tuesday,Good,Young Adult
13011,2024-07-29,231,20,Fashion,Skirt,2.0,276.11,Bank Transfer,Lunafort,4.0,M,69,2024,7,29,Monday,Good,Senior
67232,2024-05-29,645,20,Fashion,Dress,2.0,172.22,Bank Transfer,Meyerchester,2.5,F,52,2024,5,29,Wednesday,Average,Adult
92859,2024-09-12,727,50,Sports & Outdoors,Running Shoes,3.0,498.35,Cash on Delivery,Patriciaville,4.0,F,27,2024,9,12,Thursday,Good,Young Adult
51714,2024-07-12,479,40,Books & Stationery,Story Book,3.0,453.2,Cash on Delivery,Karenstad,5.0,M,27,2024,7,12,Friday,Excellent,Young Adult
79715,2024-11-22,977,10,Electronics,Headphones,5.0,196.87,Credit Card,West Crystal,3.0,F,38,2024,11,22,Friday,Good,Adult
26457,2024-10-07,279,30,Home & Living,Pillow,5.0,456.55,Bank Transfer,Hawkinschester,4.0,F,60,2024,10,7,Monday,Good,Senior
36759,2024-04-16,952,40,Books & Stationery,Novel,5.0,155.25,Cash on Delivery,Michaelfurt,4.0,F,43,2024,4,16,Tuesday,Good,Adult
59266,2024-10-14,405,10,Electronics,Laptop,2.0,486.1,Cash on Delivery,North Michaelborough,4.0,F,63,2024,10,14,Monday,Good,Senior
18191,2024-12-11,355,20,Fashion,Pants,2.0,433.83,Bank Transfer,Port Jasmine,5.0,M,26,2024,12,11,Wednesday,Excellent,Young Adult
43995,2024-04-26,537,40,Books & Stationery,Novel,4.0,375.98,Credit Card,South Donna,4.0,F,62,2024,4,26,Friday,Good,Senior
62030,2024-05-28,375,10,Electronics,Smartphone,2.0,45.89,Credit Card,West Patriciachester,5.0,F,64,2024,5,28,Tuesday,Excellent,Senior
62120,2025-03-05,501,50,Sports & Outdoors,Basketball,3.0,456.38,Bank Transfer,East Bryanport,3.0,F,50,2025,3,5,Wednesday,Good,Adult
97308,2024-05-21,712,40,Books & Stationery,Notebook,2.0,18.28,Cash on Delivery,New Melissa,4.0,M,64,2024,5,21,Tuesday,Good,Senior
86727,2025-03-10,102,50,Sports & Outdoors,Soccer Ball,4.0,380.42,Cash on Delivery,Patriciafort,4.0,F,46,2025,3,10,Monday,Good,Adult
94503,2024-09-24,874,30,Home & Living,Carpet,2.0,62.01,Cash on Delivery,East Moniquefort,3.0,M,68,2024,9,24,Tuesday,Good,Senior
82945,2024-05-23,952,40,Books & Stationery,Pen,2.0,203.61,Cash on Delivery,Francofort,4.0,M,39,2024,5,23,Thursday,Good,Adult
45242,2025-01-14,471,20,Fashion,Pants,4.0,375.91,Cash on Delivery,Port Melissaborough,2.5,F,73,2025,1,14,Tuesday,Average,Senior
32168,2024-09-29,896,30,Home & Living,Painting,4.0,479.12,Credit Card,Lesliemouth,4.0,F,39,2024,9,29,Sunday,Good,Adult
43139,2024-07-06,669,10,Electronics,Smartphone,5.0,12.46,Cash on Delivery,Veronicaland,3.0,F,67,2024,7,6,Saturday,Good,Senior
88885,2024-12-13,393,10,Electronics,Headphones,1.0,112.93,Cash on Delivery,Port Emily,5.0,M,27,2024,12,13,Friday,Excellent,Young Adult
27584,2025-01-10,366,40,Books & Stationery,Eraser,1.0,79.8,Credit Card,Port Diana,2.5,F,51,2025,1,10,Friday,Average,Adult
